fromnodeid	tonodeid
MAD2L2	IFNGR1
MAD2L2	ABI3
MAD2L2	YPEL3
MAD2L2	FAM217B
MAD2L2	CLTA
MAD2L2	POLD3
MAD2L2	ADAM17
MAD2L2	DEPDC5
MAD2L2	ADAM9
MAD2L2	RAD23B
MAD2L2	YY1AP1
MAD2L2	NPTN
MAD2L2	PLAGL2
MAD2L2	TRIM7
GLYCTK	PUDP
GLYCTK	PLAGL2
GLYCTK	NT5C2
TRIM11	MED15
TRIM11	UBE2E1
BABAM1	NSF
BABAM1	PRKAG1
BABAM1	TNKS2
BABAM1	SLIRP
BABAM1	SLC25A11
BABAM1	MICU1
VPS28	PDCD6IP
VPS28	GABARAP
VPS28	RASSF5
VPS28	MVB12A
VPS28	VPS36
EIF3E	RGS2
EIF3E	EIF3M
EIF3E	ANXA6
EIF3E	GPBP1L1
EIF3E	EIF3G
EIF3E	MIIP
EIF3E	EIF3K
EIF3E	VDAC3
EIF3E	GNAI2
EIF3E	CD74
EIF3E	NSF
SCNM1	UBXN11
SCNM1	NDUFB7
SCNM1	ZNF641
SCNM1	ZNF438
SCNM1	PLSCR1
SCNM1	CTDSP1
SCNM1	CYTIP
SCNM1	MRPL28
SCNM1	MYO1F
FAM214B	MYO1F
ATPAF2	SPG21
ATPAF2	WASHC1
ATPAF2	LRRFIP2
ATPAF2	TCHP
MCOLN1	SLC35E1
TCHP	ID2
TCHP	MIIP
TCHP	IFFO1
OGDH	PLSCR1
MSRB1	SH3GLB1
MSRB1	ABI3
SRGN	SGTB
SRGN	PSRC1
SRGN	PF4
PIK3CG	KRAS
PIK3CG	NRAS
PIK3CG	PIK3R6
PIK3CG	GSN
PIK3CG	UTRN
P2RX7	EMP3
CREB5	ZNF330
CREB5	LITAF
CREB5	NADSYN1
CREB5	UNKL
CREB5	FOSL2
CREB5	ANAPC11
CREB5	SPOPL
MYO15B	NUP62
MYO15B	SSBP4
MYO15B	NADSYN1
MYO15B	TRIM14
MYO15B	NDUFA12
MYO15B	ZNF438
AP3D1	AP3M1
AP3D1	SNAPIN
AP3D1	BLOC1S6
AP3D1	ARF1
AP3D1	VPS41
AP3D1	MAP2K7
AP3D1	BLOC1S2
AP3D1	AP3S1
AP3D1	BLOC1S1
AP3D1	AP3S2
RAB14	DSTYK
RAB14	TGOLN2
RAB14	RAB11FIP1
RAB14	EEA1
TGOLN2	ATP2B1
TGOLN2	CKAP4
TGOLN2	SNX1
TGOLN2	AP3M1
TGOLN2	GALNT2
TGOLN2	HLA-A
TGOLN2	NCSTN
TGOLN2	COPE
TGOLN2	GGA3
TGOLN2	SNX2
TGOLN2	SNX6
TGOLN2	WDR11
TGOLN2	FURIN
MAPKAPK3	RAB2A
MAPKAPK3	PHC2
HELZ	TOLLIP
ATXN2L	TOLLIP
LRPAP1	RTN4
LRPAP1	SORL1
LRPAP1	SORT1
VAMP8	VAPA
VAMP8	VTI1B
VAMP8	VAMP3
VAMP8	STX6
VAMP8	STX7
VAMP8	STX3
VAMP8	STX8
VAMP8	VTI1A
VAMP8	VAMP4
KSR1	BRAP
KSR1	PJA2
SRP14	TUFM
SRP14	EAF1
SRP14	SRP9
SRP14	RPL36A
SRP14	RPL39
SRP14	SCYL2
EIF3M	ABI3
EIF3M	VDAC3
EIF3M	EIF3K
EIF3M	EIF3G
EIF3M	GNAI2
EIF3M	ANXA6
FAU	RPL36A
FAU	RPL39
ANXA6	VDAC3
ANXA6	EIF3K
ANXA6	GNAI2
EIF3K	VDAC3
EIF3K	EIF3G
EIF3K	GNAI2
TUFM	UQCRC2
TUFM	MTIF3
TUFM	CMTM5
TUFM	RPL36A
TUFM	RPL39
TUFM	SCYL2
RPL36A	SCYL2
RPL36A	RPL39
VDAC3	VAPA
VDAC3	TOMM22
VDAC3	NDUFA9
VDAC3	ATP6V0D1
VDAC3	GNAI2
VDAC3	COX4I1
GNAI2	RGS19
GNAI2	GNB4
GNAI2	LTB4R
GNAI2	RGS14
GNAI2	FPR1
GNAI2	RGS18
GNAI2	PLSCR1
GNAI2	C5AR1
SCYL2	RPL39
SCYL2	GTF3A
PRDX3	ACOX1
PRDX3	ACAA1
PRDX3	ACAD10
PRDX3	CAT
PRDX3	SOD2
PRDX3	RPS6KC1
PRDX3	GSR
UBXN7	ELOB
UBXN7	BRWD3
UBXN7	PLAA
UBXN7	KLHDC3
UBXN7	NPLOC4
UBXN7	BIRC2
UBXN7	PJA2
UBXN7	TRIM8
UBXN7	PHIP
UBXN7	WDR11
NUDT3	REEP5
NUDT3	ASB13
NUDT3	ITFG1
IPO8	NDUFA4
IPO8	MYCBP
IPO8	SSR4
IPO8	CLNS1A
IPO8	TMEM33
IPO8	OXA1L
IPO8	SRP19
IPO8	TNFSF13B
IPO8	AGO3
DNAJA2	SSR1
DNAJA2	TMEM33
MYCBP	NDUFA4
MYCBP	ARFGEF1
MYCBP	AKAP8
MYCBP	CLNS1A
MYCBP	TMBIM4
MYCBP	SSR4
MYCBP	OXA1L
MYCBP	ARHGEF40
MYCBP	TMEM33
CLNS1A	NDUFA4
CLNS1A	SSR4
CLNS1A	ITGA2B
CLNS1A	AGO3
CLNS1A	LSM10
CLNS1A	WDR45
CLNS1A	OXA1L
CLNS1A	TMEM33
SSR1	SEC61B
SSR1	SSR4
SSR1	SERPINA1
SSR1	TMEM33
OXA1L	NDUFA4
OXA1L	SSR4
OXA1L	TMEM33
OXA1L	MRPL20
OXA1L	MRPL28
NDUFA4	UQCRC2
NDUFA4	UQCRC1
NDUFA4	NDUFB7
NDUFA4	NDUFAB1
NDUFA4	NDUFB11
NDUFA4	NDUFS6
NDUFA4	UQCRQ
NDUFA4	UQCR11
NDUFA4	UQCRFS1
NDUFA4	NDUFA13
NDUFA4	NDUFA9
NDUFA4	NDUFB5
NDUFA4	COX8A
NDUFA4	NDUFA10
NDUFA4	UQCR10
NDUFA4	NDUFB2
NDUFA4	NDUFS2
NDUFA4	NDUFB9
NDUFA4	UQCRB
NDUFA4	NDUFA2
NDUFA4	NDUFA12
NDUFA4	NDUFB10
NDUFA4	NDUFS3
NDUFA4	SSR4
NDUFA4	UQCRH
NDUFA4	NDUFB8
NDUFA4	NDUFS7
NDUFA4	NDUFA1
NDUFA4	NDUFA3
NDUFA4	NDUFV3
NDUFA4	MT-ND1
NDUFA4	NDUFB3
NDUFA4	NDUFA7
NDUFA4	NDUFC2
NDUFA4	TMEM33
NDUFA4	NDUFA11
NDUFA4	NDUFB1
SSR4	CBWD1
SSR4	SSR3
SSR4	HLA-A
SSR4	TMBIM4
SSR4	RIOK3
SSR4	TMEM33
MRPS11	MRPL23
MRPS11	DAP3
MRPS11	MRPL44
MRPS11	MRPL15
MRPS11	MRPS34
MRPS11	MRPS12
MRPS11	MRPL20
MRPS11	MRPL33
MRPS11	MRPL28
MRPS11	MRPL16
MRPS11	MRPL34
MRPS11	MRPL52
WDR11	NUP93
NUP93	CLN3
NUP93	AP5Z1
PHC2	CBX6
PHC2	ZBTB24
PHC2	ZMAT2
PHC2	PLAGL2
ZMIZ2	ASB13
SUFU	ABI3
SUFU	ZNF330
SUFU	PEX26
NUP214	NUP62
DCK	CDA
PSME1	PSMA7
PSME1	PSME2
PSME1	PSMB9
PSME1	PSMC1
PSME1	PSMD13
PSME1	PSMD7
PSME1	PSMA2
PSME1	PSMA5
PSME1	PSMB7
PSME1	PSMB2
PSMC1	PSMA7
PSMC1	PSME2
PSMC1	PSMB9
PSMC1	PTPN2
PSMC1	PSMD9
PSMC1	UBLCP1
PSMC1	PSMD13
PSMC1	PSMD7
PSMC1	PSMA2
PSMC1	PSMA5
PSMC1	PSMB7
PSMC1	PSMB2
PSMC1	PSMB8
PSMC1	KCNQ1
PTPN2	PSMD13
PTPN2	ANP32B
PTPN2	NUP50
PTPN2	JAK3
PTPN2	INSR
PSMB7	PSMA7
PSMB7	PSME2
PSMB7	PSMB9
PSMB7	PSMD13
PSMB7	PSMD7
PSMB7	PSMA2
PSMB7	PSMB2
PSMB7	PSMA5
PSMB7	PSMB8
PSMB7	POMP
PSMB7	RAD23B
PSME2	PSMA7
PSME2	PSMA2
PSME2	PSMB9
PSME2	PSMD7
PSME2	PSMB2
PSME2	PSMD13
PSME2	PSMA5
PSMA5	PSMA7
PSMA5	PSMB9
PSMA5	PSMD13
PSMA5	PSMD7
PSMA5	PSMA2
PSMA5	PSMB2
PSMA5	POMP
PSMA5	PSMB8
PSMA5	PSMG2
PSMB2	PSMA7
PSMB2	PSMB9
PSMB2	PSMD13
PSMB2	PSMD7
PSMB2	PSMA2
PSMB2	POMP
PSMB2	PSMB8
RAD23B	ZFAND5
RAD23B	MKRN1
RAD23B	OTUD1
UBLCP1	PSMD13
UBLCP1	PSMD7
PSMD7	PSMA7
PSMD7	PSMB9
PSMD7	PSMD13
PSMD7	KCNQ1
PSMD7	PSMA2
PSMD13	PSMA7
PSMD13	FES
PSMD13	KCNQ1
PSMD13	MTHFD2
PSMD13	PSMA2
PSMA7	POMP
PSMA7	PSMB8
PSMA7	TIMP2
PSMA7	PSMD9
PSMA7	PSMA2
PSMA7	PPP3R1
PSMA7	PSMB9
PSMA2	PSMB9
PSMA2	POMP
PSMA2	PSMB8
PSMA2	PSMG2
UCHL3	UBA6
UCHL3	CLPB
UCHL3	ATXN7L3
ELOB	OSGEP
ELOB	MED8
ELOB	PCMTD2
ELOB	USP33
ELOB	ASB8
ELOB	FEM1B
AGFG1	PIP4K2A
AGFG1	FCHO1
AGFG1	EPS15
MAP1LC3B	HADHA
MAP1LC3B	TMOD3
MAP1LC3B	TMEM160
MAP1LC3B	ATG3
MAP1LC3B	CLTA
MAP1LC3B	TBC1D2B
MAP1LC3B	RASSF3
MAP1LC3B	MTMR14
MAP1LC3B	RETREG2
MAP1LC3B	KXD1
MAP1LC3B	ATG4B
MAP1LC3B	ATG7
MAP1LC3B	ULK1
MAP1LC3B	ATG13
MAP1LC3B	RASSF5
MAP1LC3B	GABARAP
MAP1LC3B	ANKFY1
MAP1LC3B	NIPSNAP2
MAP1LC3B	ATG16L2
MAP1LC3B	ULK2
MAP1LC3B	BRD3
MAP1LC3B	NSMAF
MAP1LC3B	MKRN1
PLCB2	GNAQ
PLCB2	IMPA2
PLCB2	DGKD
PLCB2	INPPL1
PLCB2	IPMK
PLCB2	DGKG
PLEC	ACTG1
TOR1AIP1	TOR1A
SNAPIN	AP3M1
SNAPIN	PCYT1A
SNAPIN	HPS6
SNAPIN	EXOC7
SNAPIN	BLOC1S1
SNAPIN	WASHC3
SNAPIN	BLOC1S6
SNAPIN	BLOC1S2
SNAPIN	RNF13
SNAPIN	IKBIP
SNAPIN	AP3S1
SNAPIN	AP3S2
SNAPIN	HPS3
SNAPIN	DENND1C
NUDT18	NT5C2
NUDT18	KXD1
MRPL15	MRPL23
MRPL15	DAP3
MRPL15	MRPL44
MRPL15	MRPS34
MRPL15	MRPL28
MRPL15	MRPL52
MRPL15	MRPL16
MRPL15	MRPL20
MRPL15	MRPL34
MRPL15	MRPS12
MRPL15	MRPL33
ZBTB24	CDA
ZBTB24	ZMYM6
ZBTB24	FCHO1
SRD5A1	CYP1B1
SRD5A1	CYP19A1
SPG7	PLSCR1
POLL	CMTM5
EZH1	JARID2
DOCK2	PLSCR1
CHMP4A	PDCD6IP
CHMP4A	CHMP6
CHMP4A	CHMP2A
CHMP4A	CHMP1B
CHMP4A	CHMP3
CHMP6	VPS36
CHMP6	CHMP1B
CHMP6	CHMP3
CHMP6	METTL9
CHMP6	CHMP2A
CHMP2A	DOCK8
CHMP2A	CHMP3
CHMP2A	CHMP1B
CHMP1B	IST1
CHMP1B	SPAST
CHMP1B	CHMP3
PLIN3	SNX1
PLIN3	CMTM5
PLIN3	PTPN9
PLIN3	CYBC1
PLIN3	ABHD5
PLIN3	SNX2
PLIN3	M6PR
PLIN3	SFT2D2
CHMP3	IGFBP7
PDCD6IP	GABARAP
PDCD6IP	ARRDC1
PDCD6IP	AKAP8
PDCD6IP	SNX2
PICALM	EPS15
PICALM	BMP2K
APBB1IP	TAB3
RNF41	TACC1
RNF41	ARL6IP4
RNF41	AP2S1
RNF41	BIRC6
RNF41	KDM3B
JAK2	IFNGR1
JAK2	PTPRC
JAK2	FES
JAK2	CCR2
JAK2	INSR
JAK2	TYK2
JAK2	IFNGR2
JAK2	JAK3
JAK2	ARHGEF1
JAK2	PTAFR
JAK2	IL4R
CSNK1G1	MKRN1
CBFB	RAB2A
CDKN2D	YPEL3
CDKN2D	GLYR1
CDKN2D	NDUFB7
LNPEP	KRAS
LNPEP	NRAS
LNPEP	TNKS2
LNPEP	REEP4
LNPEP	MMGT1
LNPEP	HSD17B11
LNPEP	ASGR2
LNPEP	SLC35E3
HK2	PGM2
HK2	GNPDA1
HK2	G6PD
EPS15	AP2A2
EPS15	FCHO1
EPS15	FCHO2
EPS15	CORO7
EPS15	AP2S1
EPS15	NAGPA
EPS15	EPN1
EPS15	LAPTM5
EPS15	SPOPL
RASSF5	KRAS
RASSF5	NRAS
RASSF5	GABARAP
RASSF5	KCTD12
RASSF5	ERP44
RASSF5	RRAS
RASSF5	RAP2B
RASSF5	RABIF
RASSF5	RAP2A
RASSF5	RASSF4
IST1	APEH
IST1	SPAST
TMUB2	BCL2L13
TMUB2	ERGIC3
TMUB2	IL10RA
TMUB2	MS4A4A
CYB5R1	SGTB
LITAF	COMT
LITAF	GGA3
LITAF	RASSF3
LITAF	TOM1
LITAF	EPN1
LITAF	HPCAL1
NUP58	ABI3
NUP58	NUP62
NUP58	COG3
SIL1	SGTB
SIL1	PIP4K2A
ERP29	SGTB
ERP29	SLC38A7
ERP29	TMBIM6
ERP29	NRM
TMEM258	RPN2
ITPA	NT5C2
NT5C2	CDA
NT5C2	ATP5PO
NT5C2	RALGAPA2
NT5C2	CANT1
NT5C2	ENTPD1
NT5C2	TK2
NT5C2	MOB1B
GTF2A1	TAF11
GTF2A1	TAF4
GTF2A1	TAF10
HPS6	OSGEP
HPS6	HPS3
HPS6	BLOC1S2
HPS6	BLOC1S6
HPS6	BLOC1S1
MED15	MED13L
MED15	MED8
MED15	TAF4
MED15	PLSCR1
MED15	MED26
ATF6	ATF6B
STAC3	EAF1
RASGRP2	KRAS
RASGRP2	NRAS
MCM3AP	ENY2
PDCD10	STRN4
PDCD10	SLMAP
PDCD10	CCM2
PDCD10	STRIP1
CPD	KRAS
CPD	LAMP1
CPD	NRAS
KRAS	SLC30A1
KRAS	SHOC2
KRAS	PI4KA
KRAS	ARF1
KRAS	RAB6A
KRAS	RP2
KRAS	SLC1A3
KRAS	IFNGR1
KRAS	MBOAT7
KRAS	NRAS
KRAS	LRRC57
KRAS	STX12
KRAS	NDRG3
KRAS	SPECC1
KRAS	MAP4K4
KRAS	ATP2B1
KRAS	SLC6A6
KRAS	TMEM199
KRAS	VAMP3
KRAS	ADAM9
KRAS	PHACTR4
KRAS	STX10
KRAS	RELL1
KRAS	SLC2A3
KRAS	SLC12A7
KRAS	STX3
KRAS	ADD3
KRAS	CPNE8
KRAS	EFR3A
KRAS	ZDHHC20
KRAS	SNX3
KRAS	MPP7
KRAS	STT3B
LAMP1	NCSTN
LAMP1	HLA-A
LAMP1	RPN2
LAMP1	TMX1
LAMP1	SUMF1
LAMP1	VSTM1
NRAS	KIAA0319L
NRAS	SLC30A1
NRAS	SHOC2
NRAS	ARHGAP4
NRAS	RAB6A
NRAS	ROCK1
NRAS	HLA-A
NRAS	STX12
NRAS	STX3
NRAS	MAP4K4
NRAS	EHBP1L1
NRAS	SLC12A7
NRAS	ATP2B1
NRAS	VAMP3
NRAS	PHACTR4
NRAS	ADD3
NRAS	STX6
NRAS	CPNE8
NRAS	RELL1
NRAS	LRRC57
NRAS	STXBP3
NRAS	STX10
NRAS	DSC2
NRAS	STX7
NRAS	CLCN7
PI4KA	STRN4
PI4KA	MRPL44
ARF1	AP4E1
ARF1	COPE
ARF1	GGA3
ARF1	GGA1
ARF1	PLIN2
ARF1	AP3S2
ARF1	KDELR1
ARF1	CYTH1
ARF1	INSR
ARF1	NOA1
RAB6A	RAB7A
RAB6A	CHML
SLC1A3	MGST3
IFNGR1	SLC9A6
IFNGR1	IFNGR2
IFNGR1	NINJ2
MBOAT7	UNC93B1
MBOAT7	SPTSSA
STX12	TMEM14B
STX12	BCL2L13
STX12	ERGIC3
STX12	MMGT1
STX12	VAMP3
STX12	STX6
STX12	VAMP4
STX12	VTI1A
STX12	NSF
STX12	BLOC1S6
STX12	EEA1
STX12	SNAP29
STX12	TMEM167B
STX12	PLPPR2
MAP4K4	RTN4
MAP4K4	RTN3
MAP4K4	RAP2A
MAP4K4	UQCRB
TMEM199	TMEM14B
TMEM199	REEP4
TMEM199	ERLIN1
TMEM199	IFNGR2
TMEM199	CD300A
VAMP3	COMT
VAMP3	CIAO2A
VAMP3	BCL2L13
VAMP3	RETREG3
VAMP3	ERGIC3
VAMP3	MGST3
VAMP3	VTI1B
VAMP3	STX8
VAMP3	MGST2
VAMP3	SNAP29
VAMP3	STX16
VAMP3	STX3
VAMP3	STX6
VAMP3	STX7
VAMP3	NSF
VAMP3	VAMP4
VAMP3	VTI1A
VAMP3	VSIR
ADAM9	SH3GLB1
STX10	COQ8A
RELL1	RELT
SLC12A7	TMBIM6
STX3	TMEM14B
STX3	ERGIC3
STX3	MGST3
STX3	MMGT1
STX3	REEP4
STX3	MFSD14B
STX3	SNAP29
STX3	MTIF3
STX3	EVI5
STX3	STXBP2
SNX3	VPS35
MPP7	ARHGAP17
MPP7	HSBP1
MPP7	LIN7A
STT3B	RPN2
NCSTN	ERLIN2
NCSTN	APH1A
NCSTN	PLXDC2
NCSTN	APH1B
HLA-A	B2M
HLA-A	TAPBP
HLA-A	CD53
HLA-A	LILRB1
HLA-A	UGGT1
RPN2	FBXO6
RPN2	TOMM22
RPN2	CLN3
RPN2	TMBIM4
TMX1	CCR1
TMX1	GIMAP1
VSTM1	ERGIC3
VSTM1	CD53
VSTM1	APH1B
VSTM1	CLEC10A
VSTM1	TMEM248
VSTM1	HCST
ROCK1	MYL12B
ROCK1	ARHGAP24
STX6	VPS11
STX6	PTPN9
STX6	TMEM14B
STX6	MMGT1
STX6	VTI1B
STX6	VPS18
STX6	SNAP29
STX6	MTIF3
STX6	STX16
STX6	VAMP4
STX6	STX7
STX6	NSF
STX6	EEA1
STX6	VTI1A
STX6	TMEM205
STXBP3	STXBP2
STX7	VPS11
STX7	BCL2L13
STX7	RETREG3
STX7	MGST3
STX7	VTI1B
STX7	STX8
STX7	HSD17B11
STX7	TMEM80
STX7	VPS18
STX7	SNAP29
STX7	MFF
STX7	VPS16
STX7	VAMP4
STX7	VTI1A
STX7	TMEM205
STX7	NSF
STX7	ELOVL5
CLCN7	CD53
CLCN7	TMEM179B
CLCN7	SLC38A7
PLOD1	FBXO6
FBXO6	ASGR2
FBXO6	ERLIN2
FBXO6	MAN2B2
FBXO6	PRCP
FBXO6	SGSH
FBXO6	NCLN
FBXO6	CTSA
FBXO6	COLGALT1
FBXO6	NUP210
FBXO6	GNS
FBXO6	MAN2B1
FBXO6	ERO1A
FBXO6	GUSB
IQGAP2	ACTR2
IQGAP2	POLR1D
IQGAP2	UBAC1
CORO1C	ACTR2
CORO1C	RCC2
ACTG1	GSN
ACTG1	CAP1
ACTG1	FPR1
ACTG1	LSP1
ACTG1	ANXA5
ACTG1	CYBB
CAPZA1	CAPZA2
CAPZA1	ARHGAP17
CAPZA1	RCSD1
CAPZA1	CAPZB
CAPZA1	CNOT8
DNAJC7	VPS13C
DNAJC7	KIAA0100
CAPZB	CAPZA2
CAPZB	ARHGAP17
CAPZB	MRPL20
CPVL	CTNNBIP1
RGS19	GDE1
RGS19	NUP62
RGS19	OPRL1
RGS19	OSTM1
AKAP8	TANK
AKAP8	TRIOBP
XRN2	COMT
XRN2	SCFD1
XRN2	TOLLIP
XRN2	DCP2
XRN2	PDP1
XRN2	EIF5A
PSMD9	CEP85L
DAP3	MRPL23
DAP3	MRPS34
DAP3	MRPS12
DAP3	MRPL20
DAP3	MRPL52
DAP3	MRPL16
DAP3	MRPL34
DAP3	MRPL28
DAP3	MRPL44
DAP3	MRPL33
MRPL44	MRPL23
MRPL44	MRPS34
MRPL44	MRPS12
MRPL44	MRPL20
MRPL44	ITFG1
MRPL44	MRPL52
MRPL44	MRPL16
MRPL44	MRPL34
MRPL44	MRPL28
MRPL44	MRPL33
ASGR2	CD53
ASGR2	VTI1B
ASGR2	STX8
ASGR2	ASGR1
ASGR2	VAMP5
ASGR2	SMIM3
ASGR2	YIPF1
ASGR2	CERS2
ASGR2	PLP2
ASGR2	ORMDL1
ASGR2	SLC35A1
ASGR2	MCEMP1
ERLIN2	APH1A
ERLIN2	ERLIN1
SGSH	GNS
CTSA	ERGIC3
CTSA	MGST3
CTSA	REEP4
CTSA	SIGLEC12
CTSA	MFSD14B
CTSA	GALNS
CTSA	CTNNBIP1
CTSA	LAMP2
CTSA	HEXB
CTSA	ARSB
CTSA	HEXA
CTSA	GAA
CTSA	ENGASE
CTSA	GUSB
CTSA	GANC
CTSA	GNS
CTSA	TMEM154
CTSA	SPN
CTSA	SGMS2
GNS	GALNS
GNS	HEXA
GNS	HEXB
MAN2B1	MANBA
MAN2B1	HEXA
MAN2B1	HEXB
ERO1A	ERP44
GUSB	GALNS
GUSB	HEXA
GUSB	ARSB
GUSB	HEXB
PLP1	SLC26A6
PLP1	MGST3
PLP1	ERGIC3
PLP1	DYSF
PLP1	MYADM
PLP1	TMEM14B
PLP1	BCL2L13
PLP1	MBP
PLP1	MFF
PLP1	MTIF3
PLP1	RNF24
PLP1	SMIM3
PLP1	CD74
PLP1	MS4A4A
PLP1	FFAR2
PLP1	IFITM3
PLP1	SLC35E3
PLP1	CYBC1
EMC8	MMGT1
UQCRC2	RTN4
UQCRC2	NDUFS6
UQCRC2	UQCRQ
UQCRC2	TOMM22
UQCRC2	NDUFB7
UQCRC2	NDUFA13
UQCRC2	NDUFA9
UQCRC2	NDUFB5
UQCRC2	COX8A
UQCRC2	NDUFA10
UQCRC2	MT-CO1
UQCRC2	COX7A2
UQCRC2	UQCRC1
UQCRC2	COX4I1
UQCRC2	NDUFB8
UQCRC2	NDUFS3
UQCRC2	MTCH2
UQCRC2	UQCRH
UQCRC2	NDUFA12
UQCRC2	NDUFA1
UQCRC2	NDUFA3
UQCRC2	COX7A2L
UQCRC2	NDUFB10
UQCRC2	NDUFB3
UQCRC2	NDUFA2
UQCRC2	MT-ND1
UQCRC2	COX6A1
UQCRC2	COX7B
UQCRC2	NDUFB2
UQCRC2	NDUFS2
UQCRC2	NDUFS7
UQCRC2	COX5A
UQCRC2	NDUFAB1
UQCRC2	NDUFB1
UQCRC2	NDUFA11
UQCRC2	NDUFV3
UQCRC2	COX6B1
UQCRC2	MT-CO3
UQCRC2	NDUFA7
UQCRC2	NDUFB9
UQCRC2	NDUFC2
TOR1A	CNIH4
PPT1	ATP5PO
PPT1	CTSD
COX15	CLN3
SOAT1	UQCRC1
EDEM3	OS9
EDEM3	SEL1L
ATP6AP1	ATP6AP2
ATP6AP1	ANG
ATP6AP1	HBA1
ATP5PB	ATP5MF
ATP5PB	DSTYK
ATP5PB	MTCH2
ATP5PB	NDUFB9
ATP5PB	NDUFB5
ATP5PB	ATP5F1D
ATP5PB	ATP5PD
ATP5PB	ATP5MG
ATP5PB	ATP5PO
ATP5PB	ATP5F1E
ATP5PB	ATP5ME
HADHA	ACAD10
HADHA	GABARAP
HADHA	CD74
HADHA	NIPSNAP2
HADHA	COX4I1
HADHA	ACOX1
HADHA	ACAA1
ATP6AP2	ATP6V0A1
ATP6AP2	ATP6V0D1
ATP6AP2	VAMP5
ATP6AP2	TMEM203
ATP6AP2	NKG7
CKAP4	CLN3
VAPA	TACC1
VAPA	CLN8
VAPA	SLC16A7
VAPA	RETREG3
VAPA	HSD17B11
VAPA	SLC35B1
VAPA	ATP6V1E1
VAPA	NDUFA2
VAPA	PITPNM1
VAPA	ACBD5
VAPA	OSBPL11
VAPA	NSF
SERPINA1	ELANE
SERPINA1	OS9
SERPINA1	RAP2A
B2M	HLA-E
B2M	LILRB1
B2M	HLA-F
B2M	FCGRT
B2M	TAPBP
B2M	CD1D
HLA-F	LILRB1
HLA-F	HLA-E
HLA-F	TAPBP
CD1D	PTPRC
CD1D	CD74
TAPBP	HLA-E
PRKCSH	RGS2
PRKCSH	PTPRC
AMPH	SH3GLB1
AMPH	AP2A2
ANP32B	FAM217B
PPBP	STRN4
PPBP	NDUFB11
PPBP	SCFD1
PPBP	RAB10
FGA	THBS1
FGA	FGG
FGA	ITGA2B
HHEX	APOBEC3C
FCHO1	PLAC8
PTPRC	NSF
PTPRC	INSR
PTPRC	ITGAL
PTPRC	JAK3
PTPRC	ANP32A
PTPRC	TYK2
PTPRC	IFNAR1
PTPRC	SEMA4D
WASF2	ABI3
WASF2	ACTR2
WASF2	ACTR3
WASF2	BRK1
FURIN	TNFSF13
FURIN	ADAM19
FURIN	SORL1
FURIN	NAGPA
FURIN	ZP3
FURIN	SERPINB8
IRF2	IRF8
IRF2	ATG7
IRF2	IRF2BP2
IRF2	PPP3CB
GPATCH2L	NDUFB7
GPATCH2L	PLAGL2
CLIP1	MAPRE1
F5	ELANE
XRCC4	IFFO1
XRCC4	APLF
VAMP4	BCL2L13
VAMP4	RETREG3
VAMP4	ERGIC3
VAMP4	MGST3
VAMP4	REEP4
VAMP4	VTI1B
VAMP4	STX8
VAMP4	SNAP29
VAMP4	EVI2B
VAMP4	MTIF3
VAMP4	MFF
VAMP4	STX16
VAMP4	VTI1A
VAMP4	TMEM205
GGA1	GGA3
GGA1	NECAP2
GGA1	VPS18
GGA1	ARF3
GGA1	ATXN7L1
GGA1	SORL1
GGA1	SORT1
GGA1	AFTPH
GGA1	M6PR
INSR	SNX1
INSR	VAV3
INSR	SNX2
INSR	SNX6
INSR	INPPL1
INSR	DUSP18
INSR	SNX4
ATG7	ATG3
ATG7	GABARAP
ATG7	CLN3
PLSCR1	PRR13
PLSCR1	ANXA11
PLSCR1	CTSZ
PLSCR1	NECAP2
PLSCR1	YIPF3
PLSCR1	VSIR
CYTH1	GNAQ
CYTH1	FOSL2
CYTH1	CYTIP
MBP	RTN4
MBP	BMP2K
MBP	HLA-DRA
MBP	CTDSP1
MBP	UHMK1
GNA13	S1PR4
GNA13	ARHGEF1
GNA13	S1PR3
GNA15	RGS2
GNA15	LTB4R
PDP1	DCP2
ADCY7	PDE1B
MGST3	CMTM5
MGST3	NKG7
MGST3	ITGAM
MGST3	STX8
MGST3	SEC22B
MGST3	BIRC6
MGST3	TOMM22
MGST3	MTIF3
MGST3	NINJ2
MGST3	NRM
MGST3	PLP2
MGST3	AGPAT4
MGST3	TSPAN33
MGST3	SLC35A1
MGST3	CYBC1
MGST3	GIMAP1
ERGIC3	CMTM5
ERGIC3	NKG7
ERGIC3	TMEM14B
ERGIC3	CIAO2A
ERGIC3	ITGAM
ERGIC3	VTI1B
ERGIC3	SFXN5
ERGIC3	ASGR1
ERGIC3	LPCAT2
ERGIC3	STX8
ERGIC3	CDS2
ERGIC3	TMEM179B
ERGIC3	SLC38A7
ERGIC3	C4orf3
ERGIC3	TMEM218
ERGIC3	MYADM
ERGIC3	SEC22B
ERGIC3	SCARB2
ERGIC3	PEX16
ERGIC3	VMP1
ERGIC3	IFITM3
ERGIC3	SMIM3
ERGIC3	EMC6
ERGIC3	YIPF4
ERGIC3	YIPF1
ERGIC3	UNC93B1
ERGIC3	NRM
ERGIC3	ERGIC1
ERGIC3	MFF
ERGIC3	NINJ2
ERGIC3	AGPAT4
ERGIC3	CNIH1
ERGIC3	CYB561D2
ERGIC3	ORMDL1
ERGIC3	EMP3
ERGIC3	TSPAN33
ERGIC3	SLC35A1
